,sido,sigungu,cityGubun,marketType,userType,ageGroup,gender,dtYearMonth,userCount,useCount,useCost
5680,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201705,174,212,14581252
5681,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201705,464,604,85270244
5682,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201705,450,549,32452450
5683,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201705,1124,1430,133844738
5684,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201705,885,1166,50712164
5685,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201705,1416,1871,85542472
5686,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201705,969,1167,30281062
5687,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201705,1366,1817,47546830
5688,제주도,제주시,도심,문화/레져,내국인관광객,20대,여,201705,1177,1482,27325998
5689,제주도,제주시,도심,문화/레져,내국인관광객,20대,남,201705,1177,1706,27923444
5690,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201706,144,178,8764740
5691,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201706,417,525,59093923
5692,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201706,489,601,31692432
5693,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201706,1059,1333,116052586
5694,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201706,782,985,44737670
5695,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201706,1349,1781,112238355
5696,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201706,977,1231,29205410
5697,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201706,1343,1702,44801188
5698,제주도,제주시,도심,문화/레져,내국인관광객,20대,여,201706,1314,1652,30200970
5699,제주도,제주시,도심,문화/레져,내국인관광객,20대,남,201706,1344,1969,32929500
5700,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201707,164,217,11095015
5701,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201707,318,418,39327204
5702,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201707,468,607,25280214
5703,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201707,1029,1293,104958224
5704,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201707,970,1299,39583815
5705,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201707,1599,2107,85332704
5706,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201707,1247,1561,34013113
5707,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201707,1505,1868,53694851
5708,제주도,제주시,도심,문화/레져,내국인관광객,20대,여,201707,1876,2240,39239990
5709,제주도,제주시,도심,문화/레져,내국인관광객,20대,남,201707,1961,2652,48634660
5710,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201708,163,204,8989660
5711,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201708,387,517,47995666
5712,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201708,534,670,30376460
5713,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201708,1100,1408,94069932
5714,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201708,1216,1611,49914716
5715,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201708,1894,2506,97335315
5716,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201708,1476,1872,41677475
5717,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201708,1705,2101,58064420
5718,제주도,제주시,도심,문화/레져,내국인관광객,20대,여,201708,1942,2437,45027130
5719,제주도,제주시,도심,문화/레져,내국인관광객,20대,남,201708,2040,2892,51857850
5720,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201709,136,162,13685260
5721,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201709,366,462,34653066
5722,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201709,451,601,37984068
5723,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201709,947,1255,107407092
5724,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201709,761,1001,37526995
5725,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201709,1193,1574,76045658
5726,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201709,1010,1217,29978420
5727,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201709,1422,1816,45721862
5728,제주도,제주시,도심,문화/레져,내국인관광객,20대,여,201709,1385,1775,31581175
5729,제주도,제주시,도심,문화/레져,내국인관광객,20대,남,201709,1414,2286,34609330
5730,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201710,153,184,13045048
5731,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201710,424,541,63861233
5732,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201710,460,561,29127246
5733,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201710,1031,1303,113162871
5734,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201710,872,1140,41298096
5735,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201710,1433,1868,86243965
5736,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201710,1004,1276,30313677
5737,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201710,1419,1923,46526942
5738,제주도,제주시,도심,문화/레져,내국인관광객,20대,여,201710,1160,1536,25757820
5739,제주도,제주시,도심,문화/레져,내국인관광객,20대,남,201710,1335,2395,33582255
5740,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201711,174,242,13602586
5741,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201711,445,577,71621948
5742,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201711,411,528,27869770
5743,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201711,1052,1333,135277094
5744,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201711,600,811,30256380
5745,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201711,1174,1561,90355347
5746,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201711,736,926,25301863
5747,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201711,1110,1510,48885540
5748,제주도,제주시,도심,문화/레져,내국인관광객,20대,여,201711,1046,1469,24508360
5749,제주도,제주시,도심,문화/레져,내국인관광객,20대,남,201711,1288,2636,33027610
5750,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201712,164,255,9304531
5751,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201712,371,494,42665405
5752,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201712,444,527,27620720
5753,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201712,974,1213,74426611
5754,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201712,743,974,30515780
5755,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201712,1230,1632,62139302
5756,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201712,890,1099,32221235
5757,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201712,1173,1579,37277198
5758,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201712,30,48,497560
5759,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201712,25,48,318700
5760,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201801,183,273,8429525
5761,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201801,330,429,23102991
5762,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201801,498,589,20327323
5763,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201801,911,1221,51418801
5764,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201801,917,1212,32168235
5765,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201801,1359,1875,63853477
5766,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201801,859,1091,27649975
5767,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201801,1153,1644,36735395
5768,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201801,60,89,812480
5769,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201801,69,96,730800
5770,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201802,108,204,4543740
5771,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201802,214,291,20279920
5772,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201802,308,362,11239840
5773,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201802,674,925,41358427
5774,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201802,656,883,21541295
5775,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201802,1072,1453,48057963
5776,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201802,672,867,17887772
5777,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201802,1012,1526,32377040
5778,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201802,32,42,536920
5779,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201802,40,79,915433
5780,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201803,185,283,11662235
5781,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201803,384,516,39983866
5782,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201803,482,615,32623907
5783,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201803,1035,1397,95059364
5784,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201803,702,996,31139290
5785,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201803,1144,1568,83751139
5786,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201803,797,1058,30758686
5787,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201803,1143,1847,42634770
5788,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201803,90,130,1802020
5789,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201803,91,138,1534489
5790,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201804,260,354,22184117
5791,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201804,468,608,66008952
5792,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201804,579,735,45890971
5793,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201804,1126,1541,127951234
5794,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201804,800,1165,45990260
5795,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201804,1291,1849,92253277
5796,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201804,846,1133,27497845
5797,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201804,1272,1924,47940394
5798,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201804,108,153,2537100
5799,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201804,184,286,3911890
5800,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201805,269,346,18221191
5801,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201805,487,635,78885796
5802,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201805,568,777,42859896
5803,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201805,1137,1532,122364915
5804,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201805,924,1297,41663509
5805,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201805,1510,2111,96475922
5806,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201805,994,1403,35998539
5807,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201805,1454,2326,56366685
5808,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201805,194,251,2355700
5809,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201805,177,306,3517300
5810,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201806,178,247,13011392
5811,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201806,442,572,48370319
5812,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201806,458,627,30706027
5813,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201806,1046,1400,115077573
5814,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201806,815,1219,51116093
5815,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201806,1407,1941,101375463
5816,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201806,917,1187,34850203
5817,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201806,1287,1940,54221335
5818,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201806,72,107,931800
5819,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201806,93,154,1446400
5820,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201807,165,227,13812651
5821,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201807,313,399,34492575
5822,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201807,474,640,26778560
5823,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201807,932,1281,86000457
5824,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201807,975,1350,37110080
5825,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201807,1491,2185,81304928
5826,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201807,1060,1408,37948146
5827,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201807,1421,2280,51658925
5828,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201807,66,89,898270
5829,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201807,66,131,1404720
5830,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201808,229,364,14521730
5831,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201808,400,537,46005994
5832,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201808,557,750,25900795
5833,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201808,1205,1639,101969979
5834,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201808,1467,2003,55501540
5835,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201808,1997,2718,92737195
5836,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201808,1384,1826,41326580
5837,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201808,1796,2835,58759453
5838,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201808,59,90,761390
5839,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201808,112,250,1711660
5840,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201809,171,274,10808630
5841,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201809,368,496,46596767
5842,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201809,442,576,27825281
5843,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201809,907,1173,82581466
5844,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201809,852,1159,32836635
5845,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201809,1375,1978,76485732
5846,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201809,996,1347,32604760
5847,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201809,1541,2516,52577262
5848,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201809,85,127,1426540
5849,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201809,127,263,1622250
5850,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201810,207,307,13043025
5851,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201810,417,547,57380099
5852,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201810,454,581,29154593
5853,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201810,1002,1351,101662928
5854,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201810,779,1073,36392891
5855,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201810,1332,1927,91428601
5856,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201810,863,1170,25995522
5857,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201810,1308,2216,48895527
5858,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201810,100,142,1398100
5859,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201810,153,268,2041520
5860,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201811,208,286,12878597
5861,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201811,404,515,66249334
5862,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201811,444,569,28832012
5863,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201811,999,1347,127935573
5864,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201811,736,1050,34250460
5865,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201811,1320,1983,80142146
5866,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201811,807,1101,32983856
5867,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201811,1317,2313,48290539
5868,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201811,52,77,684140
5869,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201811,89,229,1600280
5870,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201812,191,259,8986910
5871,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201812,365,469,27837378
5872,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201812,450,593,22504611
5873,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201812,980,1356,70782520
5874,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201812,864,1213,29942292
5875,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201812,1380,2254,68461524
5876,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201812,956,1355,28549214
5877,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201812,1498,2543,53817587
5878,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201812,64,115,765270
5879,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201812,130,364,3328500
5880,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,201609,509,688,54258640
5881,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,201609,993,1404,157178460
5882,제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,201609,1044,1314,80363885
5883,제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,201609,1608,2085,215497551
5884,제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,201609,1773,2306,75174790
5885,제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,201609,2511,3320,152425625
5886,제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,201609,2615,3423,77177510
5887,제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,201609,2478,3186,81268235
5888,제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,201609,1227,1471,27223880
5889,제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,201609,732,881,20006190
5890,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,201610,682,883,70406685
5891,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,201610,1336,1874,232161461
5892,제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,201610,1602,2039,119161563
5893,제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,201610,2295,2909,328084133
5894,제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,201610,2234,2956,125315820
5895,제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,201610,3095,3967,223191809
5896,제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,201610,2887,3525,83901400
5897,제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,201610,2580,3200,87735388
5898,제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,201610,1308,1497,28781330
5899,제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,201610,686,791,18722550
5900,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,201611,590,808,79647620
5901,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,201611,1149,1623,224279462
5902,제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,201611,1392,1782,125940100
5903,제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,201611,2214,2810,321825477
5904,제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,201611,1691,2163,101501710
5905,제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,201611,2346,2932,189312902
5906,제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,201611,2139,2580,71526040
5907,제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,201611,1818,2184,60769405
5908,제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,201611,1192,1346,22646686
5909,제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,201611,684,798,14811610
5910,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,201612,330,433,37946145
5911,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,201612,726,998,142076850
5912,제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,201612,812,965,56655620
5913,제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,201612,1591,1913,195837630
5914,제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,201612,1249,1563,53731620
5915,제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,201612,1753,2120,121556070
5916,제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,201612,1351,1585,40008735
5917,제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,201612,1279,1473,37100910
5918,제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,201612,975,1104,17964700
5919,제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,201612,638,765,14233970
5920,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,201701,254,329,23860240
5921,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,201701,654,948,120479042
5922,제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,201701,854,1033,53614465
5923,제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,201701,1542,1827,157452765
5924,제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,201701,1453,1821,54331290
5925,제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,201701,1760,2141,104869910
5926,제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,201701,1143,1363,34426010
5927,제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,201701,1040,1220,39816160
5928,제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,201701,877,971,16823000
5929,제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,201701,681,777,15582630
5930,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,201702,235,289,19306670
5931,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,201702,611,837,103501710
5932,제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,201702,822,977,56254320
5933,제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,201702,1410,1695,149815190
5934,제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,201702,1534,1897,75188780
5935,제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,201702,1823,2173,107779330
5936,제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,201702,1070,1270,29569616
5937,제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,201702,1009,1172,37439940
5938,제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,201702,1111,1262,21970050
5939,제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,201702,799,892,18298350
5940,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,201703,472,585,40609126
5941,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,201703,1026,1388,146136838
5942,제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,201703,1177,1450,78396630
5943,제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,201703,1820,2204,236499445
5944,제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,201703,1128,1423,61858580
5945,제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,201703,1634,1986,142549209
5946,제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,201703,1588,1917,49428870
5947,제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,201703,1512,1797,53200320
5948,제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,201703,1038,1166,22648320
5949,제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,201703,649,763,20226860
5950,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,201704,788,1081,76746560
5951,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,201704,1398,1914,215162329
5952,제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,201704,1608,1969,109560035
5953,제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,201704,2336,2868,290426447
5954,제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,201704,1968,2618,108425195
5955,제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,201704,2689,3504,195415390
5956,제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,201704,2574,3342,85576000
5957,제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,201704,2582,3362,84794400
5958,제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,201704,1206,1386,27533280
5959,제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,201704,753,905,20619420
5960,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,201705,692,929,69564575
5961,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,201705,1506,2151,336064715
5962,제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,201705,1681,2158,111515175
5963,제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,201705,2546,3350,352466424
5964,제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,201705,2564,3482,130561290
5965,제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,201705,3538,4805,253037830
5966,제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,201705,2994,3967,81785722
5967,제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,201705,2979,4012,100476856
5968,제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,201705,1366,1663,31912400
5969,제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,201705,931,1142,27698230
5970,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,201706,538,708,48016140
5971,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,201706,1205,1751,207078938
5972,제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,201706,1390,1792,107319300
5973,제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,201706,2185,2804,290116060
5974,제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,201706,2074,2762,94032736
5975,제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,201706,2970,3993,208275921
5976,제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,201706,2627,3523,76589570
5977,제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,201706,2534,3366,80414690
5978,제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,201706,1597,1934,40251760
5979,제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,201706,1027,1234,26470250
5980,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,201707,429,606,34476195
5981,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,201707,830,1211,133274410
5982,제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,201707,1081,1401,65078695
5983,제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,201707,1944,2607,253516660
5984,제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,201707,1913,2653,81344620
5985,제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,201707,2633,3638,167594470
5986,제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,201707,2190,2961,62046680
5987,제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,201707,2105,2855,64387500
5988,제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,201707,1762,2162,36198230
